Geo Point,Geo Shape,ID_GEOFLA,CODE_COM,extension,INSEE_COM,NOM_COM,STATUT,X_CHF_LIEU,Y_CHF_LIEU,X_CENTROID,Y_CENTROID,Z_MOYEN,SUPERFICIE,POPULATION,CODE_CANT,CODE_ARR,CODE_DEPT,NOM_DEPT,CODE_REG,NOM_REG,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,
42.94392949889614, 9.445267199248502,,COMMUNE00000000000031539,327,2B327,TOMINO,Commune simple,1225723,6226634,1226030,6226184,149,588,202,8,2,2B,HAUTE-CORSE,94,CORSE,TOMINO,20248,,TOMINO,42.943861568, 9.44531518
41.68077710250745, 9.233454614137308,,COMMUNE00000000000017549,300,2A300,SAN-GAVINO-DI-CARBINI,Commune simple,1212296,6088891,1222068,6084023,389,4802,1061,6,4,2A,CORSE-DU-SUD,94,CORSE,SAN GAVINO DI CARBINI,20137,,SAN GAVINO DI CARBINI,41.6808746, 9.233197674
42.3803966283897, 9.375959367851289,,COMMUNE00000000000017812,291,2B291,STAZZONA,Commune simple,1225085,6162452,1225306,6163620,434,136,41,10,3,2B,HAUTE-CORSE,94,CORSE,STAZZONA,20229,,STAZZONA,42.380164629, 9.375561105
41.983950197612224, 8.79834460109393,,COMMUNE00000000000020247,1,2A001,AFA,Chef-lieu de canton,1180874,6115786,1181402,6115868,157,1198,2888,8,1,2A,CORSE-DU-SUD,94,CORSE,AFA,20167,,AFA,41.984099158, 8.798384636
42.545803810916325, 8.917406160242507,,COMMUNE00000000000027672,173,2B173,MURO,Commune simple,1186015,6178862,1185791,6179280,476,800,235,15,5,2B,HAUTE-CORSE,94,CORSE,MURO,20225,,MURO,42.546200932, 8.91727282
42.806033922066845, 9.386903241517654,,COMMUNE00000000000028435,184,2B184,OLCANI,Commune simple,1221045,6211089,1222025,6211198,720,1438,84,8,2,2B,HAUTE-CORSE,94,CORSE,OLCANI,20217,,OLCANI,42.806047774, 9.386810335
42.42184868282035, 9.377899911339599,,COMMUNE00000000000028686,113,2B113,FICAJA,Commune simple,1224266,6168052,1224947,6168150,476,512,52,9,3,2B,HAUTE-CORSE,94,CORSE,FICAJA,20237,,FICAJA,42.421419454, 9.377909174
41.94096974880189, 9.362648355779985,,COMMUNE00000000000021439,342,2B342,VENTISERI,Commune simple,1230150,6112210,1227308,6115007,222,4704,2357,12,3,2B,HAUTE-CORSE,94,CORSE,VENTISERI,20240,TRAVO,VENTISERI,41.941136433, 9.362670094
42.71597467016305, 9.427166443788053,,COMMUNE00000000000033262,353,2B353,VILLE-DI-PIETRABUGNO,Commune simple,1226873,6200785,1226930,6201068,389,758,3559,1,2,2B,HAUTE-CORSE,94,CORSE,VILLE DI PIETRABUGNO,20200,,VILLE DI PIETRABUGNO,42.715990142, 9.427402606
42.57313488592396, 8.861458116708015,,COMMUNE00000000000035317,138,2B138,LAVATOGGIO,Commune simple,1182791,6181781,1181569,6181997,404,684,142,7,5,2B,HAUTE-CORSE,94,CORSE,LAVATOGGIO,20225,,LAVATOGGIO,42.573525634, 8.86117754
42.312225368115904, 9.313839207511217,,COMMUNE00000000000035927,13,2B013,ALZI,Commune simple,1219954,6154442,1221305,6155860,993,272,18,14,3,2B,HAUTE-CORSE,94,CORSE,ALZI,20212,,ALZI,42.31255873, 9.314211407
42.55896482858979, 8.893716321318221,,COMMUNE00000000000036288,25,2B025,AVAPESSA,Commune simple,1184282,6180481,1184305,6180423,446,326,85,7,5,2B,HAUTE-CORSE,94,CORSE,AVAPESSA,20225,,AVAPESSA,42.559045538, 8.893822971
42.32941296442479, 9.376175047098858,,COMMUNE00000000000033263,227,2B227,PIETRICAGGIO,Commune simple,1226877,6158567,1225927,6157901,915,532,36,10,3,2B,HAUTE-CORSE,94,CORSE,PIETRICAGGIO,20234,,PIETRICAGGIO,42.329371523, 9.376444081
42.46005574120565, 9.264813387865873,,COMMUNE00000000000030658,337,2B337,VALLE-DI-ROSTINO,Commune simple,1216806,6171583,1214878,6171818,460,1559,114,14,3,2B,HAUTE-CORSE,94,CORSE,VALLE DI ROSTINO,20235,,VALLE DI ROSTINO,42.460117779, 9.264946452
41.87966738902864, 9.320545051128338,,COMMUNE00000000000023752,283,2B283,SOLARO,Commune simple,1225526,6110306,1228081,6108339,434,9437,682,12,3,2B,HAUTE-CORSE,94,CORSE,SOLARO,20240,,SOLARO,41.879729465, 9.320741438
42.65687767803266, 9.359426145053257,,COMMUNE00000000000024400,239,2B239,POGGIO-D'OLETTA,Commune simple,1221943,6192119,1221287,6194177,308,1607,204,5,5,2B,HAUTE-CORSE,94,CORSE,POGGIO D OLETTA,20232,,POGGIO D OLETTA,42.656892578, 9.359153809
42.30787728930677, 9.286529268091934,,COMMUNE00000000000019517,5,2B005,ALANDO,Commune simple,1218983,6154723,1218838,6155012,653,310,29,14,3,2B,HAUTE-CORSE,94,CORSE,ALANDO,20212,,ALANDO,42.307923468, 9.286438857
42.34786108420013, 9.303828625424947,,COMMUNE00000000000020210,68,2B068,CARTICASI,Commune simple,1218532,6160314,1219627,6159719,1048,1312,35,14,3,2B,HAUTE-CORSE,94,CORSE,CARTICASI,20244,,CARTICASI,42.347884499, 9.304041972
41.94096974880189, 9.362648355779985,,COMMUNE00000000000021439,342,2B342,VENTISERI,Commune simple,1230150,6112210,1227308,6115007,222,4704,2357,12,3,2B,HAUTE-CORSE,94,CORSE,VENTISERI,20240,,VENTISERI,41.941136433, 9.362670094
42.46291092037386, 9.372294119354317,,COMMUNE00000000000021553,206,2B206,PENTA-ACQUATELLA,Commune simple,1224470,6172441,1224316,6172321,513,306,36,14,3,2B,HAUTE-CORSE,94,CORSE,PENTA ACQUATELLA,20290,,PENTA ACQUATELLA,42.463219499, 9.372503735
42.24795172552607, 9.202888444142834,,COMMUNE00000000000032164,260,2B260,RIVENTOSA,Commune simple,1210520,6147898,1212540,6147777,400,589,157,11,3,2B,HAUTE-CORSE,94,CORSE,RIVENTOSA,20250,,RIVENTOSA,42.247726488, 9.203165174
42.44642127883574, 9.181715973026641,,COMMUNE00000000000012508,220,2B220,PIEDIGRIGGIO,Commune simple,1208029,6169638,1208279,6169701,354,1052,145,14,3,2B,HAUTE-CORSE,94,CORSE,PIEDIGRIGGIO,20218,,PIEDIGRIGGIO,42.446285826, 9.18174561
41.640207268802584, 9.01202047088452,,COMMUNE00000000000007356,128,2A128,GRANACE,Commune simple,1201718,6079165,1201484,6079192,286,405,58,9,4,2A,CORSE-DU-SUD,94,CORSE,GRANACE,20100,,GRANACE,41.640462631, 9.011964568
42.37920917875403, 9.234716627522568,,COMMUNE00000000000016576,137,2B137,LANO,Commune simple,1214778,6162915,1214126,6162175,829,827,24,14,3,2B,HAUTE-CORSE,94,CORSE,LANO,20244,,LANO,42.378903669, 9.235259414
41.751101248069865, 9.057268950399212,,COMMUNE00000000000001277,357,2A357,ZERUBIA,Commune simple,1206020,6091881,1204691,6091339,730,1353,31,9,4,2A,CORSE-DU-SUD,94,CORSE,ZERUBIA,20116,,ZERUBIA,41.751101958, 9.056943378
42.195548485558355, 9.406152302107053,,COMMUNE00000000000001363,201,2B201,PANCHERACCIA,Commune simple,1226443,6145542,1230028,6143126,245,1452,166,13,3,2B,HAUTE-CORSE,94,CORSE,PANCHERACCIA,20251,,PANCHERACCIA,42.196509397, 9.404937717
41.741711646445054, 8.880203311310337,,COMMUNE00000000000003959,284,2A284,SOLLACARO,Commune simple,1192529,6089904,1190556,6089652,226,2409,350,11,4,2A,CORSE-DU-SUD,94,CORSE,SOLLACARO,20140,,SOLLACARO,41.741671271, 8.88000405
42.427804673961624, 9.341341181104758,,COMMUNE00000000000005660,255,2B255,QUERCITELLO,Commune simple,1222829,6168382,1222115,6168766,778,299,50,9,3,2B,HAUTE-CORSE,94,CORSE,QUERCITELLO,20237,,QUERCITELLO,42.427994577, 9.342287535
42.58239276357847, 8.989420721967392,,COMMUNE00000000000010228,352,2B352,VILLE-DI-PARASO,Commune simple,1191750,6181640,1191727,6184155,319,953,173,15,5,2B,HAUTE-CORSE,94,CORSE,VILLE DI PARASO,20279,,VILLE DI PARASO,42.58198927, 8.989693518
42.19371688479912, 9.237509644778381,,COMMUNE00000000000015013,263,2B263,ROSPIGLIANI,Commune simple,1215050,6141423,1215924,6142023,618,993,84,12,3,2B,HAUTE-CORSE,94,CORSE,ROSPIGLIANI,20242,,ROSPIGLIANI,42.194036469, 9.238021239
42.50095055700847, 9.413623972191413,,COMMUNE00000000000012405,192,2B192,OLMO,Commune simple,1226905,6176487,1227002,6176564,379,449,184,14,3,2B,HAUTE-CORSE,94,CORSE,OLMO,20290,,OLMO,42.500966147, 9.4137889
42.18719443081215, 8.754236918702967,,COMMUNE00000000000000938,28,2A028,BALOGNA,Commune simple,1177925,6137236,1175566,6138325,509,2779,130,10,1,2A,CORSE-DU-SUD,94,CORSE,BALOGNA,20160,,BALOGNA,42.187366095, 8.754098668
42.48294654374282, 9.401635164618611,,COMMUNE00000000000002014,166,2B166,MONTE,Commune simple,1225832,6173391,1225678,6174010,511,1481,622,14,3,2B,HAUTE-CORSE,94,CORSE,MONTE,20290,,MONTE,42.482896791, 9.401684112
42.31476031406576, 9.388476505115124,,COMMUNE00000000000034736,208,2B208,PERELLI,Commune simple,1227236,6157172,1226857,6156579,887,624,112,10,3,2B,HAUTE-CORSE,94,CORSE,PERELLI,20234,,PERELLI,42.314571009, 9.388646318
42.59305154153901, 9.005928641699594,,COMMUNE00000000000036213,182,2B182,OCCHIATANA,Commune simple,1193544,6182612,1192272,6185750,305,1264,176,15,5,2B,HAUTE-CORSE,94,CORSE,OCCHIATANA,20226,,OCCHIATANA,42.596773705, 8.998549075
42.34016599344986, 9.367141308145646,,COMMUNE00000000000030073,234,2B234,PIOBETTA,Commune simple,1226283,6159553,1225348,6159280,1020,504,22,10,3,2B,HAUTE-CORSE,94,CORSE,PIOBETTA,20234,,PIOBETTA,42.34031583, 9.367213393
42.81436641516874, 9.442856560575793,,COMMUNE00000000000031018,281,2B281,SISCO,Commune simple,1225855,6212165,1227243,6212085,403,2491,1030,8,2,2B,HAUTE-CORSE,94,CORSE,SISCO,20233,,SISCO,42.814388776, 9.442806936
41.97373615772423, 8.73120762765081,,COMMUNE00000000000032262,6,2A006,ALATA,Commune simple,1176580,6114708,1175862,6114181,240,3065,3076,5,1,2A,CORSE-DU-SUD,94,CORSE,ALATA,20167,,ALATA,41.973629147, 8.73166165
42.447162362404896, 9.255675453781626,,COMMUNE00000000000020434,169,2B169,MOROSAGLIA,Chef-lieu de canton,1218636,6169062,1218065,6169235,579,2454,1134,14,3,2B,HAUTE-CORSE,94,CORSE,MOROSAGLIA,20218,,MOROSAGLIA,42.447442972, 9.254839416
42.09016921956378, 8.854171759083892,,COMMUNE00000000000021508,144,2A144,LOPIGNA,Commune simple,1183866,6129092,1184873,6128100,431,1970,99,10,1,2A,CORSE-DU-SUD,94,CORSE,LOPIGNA,20139,,LOPIGNA,42.089854585, 8.854582179
42.29272694253294, 9.443627592776819,,COMMUNE00000000000004779,225,2B225,PIETRA-DI-VERDE,Commune simple,1232209,6154892,1231609,6154194,514,873,111,10,3,2B,HAUTE-CORSE,94,CORSE,PIETRA DI VERDE,20230,,PIETRA DI VERDE,42.292706467, 9.444427237
41.76014409577135, 8.925533861249729,,COMMUNE00000000000033903,71,2A071,CASALABRIVA,Commune simple,1194535,6091044,1193646,6091847,434,1587,185,11,4,2A,CORSE-DU-SUD,94,CORSE,CASALABRIVA,20140,,CASALABRIVA,41.759907282, 8.92558467
42.32137982398398, 9.516222053656074,,COMMUNE00000000000018404,87,2B087,CERVIONE,Commune simple,1235323,6158864,1237408,6157762,185,1149,1719,10,3,2B,HAUTE-CORSE,94,CORSE,CERVIONE,20221,,CERVIONE,42.320942878, 9.516363905
41.85286992574516, 8.972253016721453,,COMMUNE00000000000020414,64,2A064,CARDO-TORGIA,Commune simple,1197013,6104179,1196280,6101653,384,393,34,11,1,2A,CORSE-DU-SUD,94,CORSE,CARDO TORGIA,20190,,CARDO TORGIA,41.852428162, 8.97181311
42.0072131371207, 9.367445946066931,,COMMUNE00000000000007762,251,2B251,PRUNELLI-DI-FIUMORBO,Chef-lieu de canton,1224429,6122130,1226780,6122488,105,3777,3483,12,3,2B,HAUTE-CORSE,94,CORSE,PRUNELLI DI FIUMORBO,20243,MORTA,PRUNELLI DI FIUMORBO,42.007265959, 9.367472881
41.923039683719, 8.89435918329587,,COMMUNE00000000000008641,104,2A104,ECCICA-SUARELLA,Commune simple,1190552,6109710,1189471,6109487,207,1445,1090,11,1,2A,CORSE-DU-SUD,94,CORSE,ECCICA SUARELLA,20117,,ECCICA SUARELLA,41.922967405, 8.894632094
42.686285646746704, 9.42519518776147,,COMMUNE00000000000010005,33,2B033,BASTIA,Préfecture de département,1228512,6199407,1226429,6198198,272,1977,43479,99,2,2B,HAUTE-CORSE,94,CORSE,BASTIA,20200,,BASTIA,42.686420533, 9.425134055000001
41.57149250994974, 8.935368679650926,,COMMUNE00000000000010650,272,2A272,SARTENE,Sous-préfecture,1198660,6076586,1193972,6067761,196,20183,3418,9,4,2A,CORSE-DU-SUD,94,CORSE,SARTENE,20100,,SARTENE,41.571785044, 8.935504803
42.604747339879424, 8.857114104470364,,COMMUNE00000000000011089,10,2B010,ALGAJOLA,Commune simple,1181235,6185439,1181075,6185168,94,169,293,7,5,2B,HAUTE-CORSE,94,CORSE,ALGAJOLA,20220,,ALGAJOLA,42.604789177, 8.8573027
42.5801124044803, 8.825601262199097,,COMMUNE00000000000012269,150,2B150,LUMIO,Commune simple,1179105,6182001,1178378,6182613,128,1957,1212,7,5,2B,HAUTE-CORSE,94,CORSE,LUMIO,20260,,LUMIO,42.580023196, 8.825463076
42.630275810460915, 9.057416532811166,,COMMUNE00000000000012683,199,2B199,PALASCA,Commune simple,1196177,6184501,1196879,6190541,161,5006,153,15,5,2B,HAUTE-CORSE,94,CORSE,PALASCA,20226,,PALASCA,42.629909681, 9.057289414
42.388974541270066, 9.288687295174304,,COMMUNE00000000000016290,304,2B304,SAN-LORENZO,Commune simple,1218298,6163352,1218197,6163545,851,1026,136,14,3,2B,HAUTE-CORSE,94,CORSE,SAN LORENZO,20244,,SAN LORENZO,42.38954311, 9.288566111
42.26874797602473, 9.423801130834544,,COMMUNE00000000000016796,53,2B053,CAMPI,Commune simple,1230201,6151749,1230560,6151516,558,488,18,13,3,2B,HAUTE-CORSE,94,CORSE,CAMPI,20270,,CAMPI,42.268421021, 9.42340261
42.32714158374386, 9.30860426864416,,COMMUNE00000000000002060,45,2B045,BUSTANICO,Commune simple,1219652,6156567,1220285,6157317,1113,1158,60,14,3,2B,HAUTE-CORSE,94,CORSE,BUSTANICO,20212,,BUSTANICO,42.327134133, 9.308731954
42.54155142641215, 9.47326957368158,,COMMUNE00000000000026993,148,2B148,LUCCIANA,Commune simple,1227270,6182099,1231377,6182214,72,2933,4883,6,2,2B,HAUTE-CORSE,94,CORSE,LUCCIANA,20290,,LUCCIANA,42.541487267, 9.47330789
41.88217679170618, 9.07130682988164,,COMMUNE00000000000031126,94,2A094,CORRANO,Commune simple,1203933,6107023,1204985,6106525,496,1274,86,11,1,2A,CORSE-DU-SUD,94,CORSE,CORRANO,20168,,CORRANO,41.881942483, 9.071029024
42.455233735483354, 9.496474480894435,,COMMUNE00000000000031136,207,2B207,PENTA-DI-CASINCA,Chef-lieu de canton,1231459,6173725,1234662,6172134,118,1858,3247,9,3,2B,HAUTE-CORSE,94,CORSE,PENTA DI CASINCA,20213,FOLELLI,PENTA DI CASINCA,42.454846225, 9.497197393
42.7516146771903, 9.423629540799054,,COMMUNE00000000000009602,309,2B309,SANTA-MARIA-DI-LOTA,Commune simple,1228697,6204206,1226122,6204476,513,1333,2005,8,2,2B,HAUTE-CORSE,94,CORSE,SANTA MARIA DI LOTA,20200,,SANTA MARIA DI LOTA,42.751400321, 9.423741198
42.574060726172576, 9.457479246640142,,COMMUNE00000000000011672,42,2B042,BORGO,Chef-lieu de canton,1228028,6183078,1230298,6184789,99,4839,7950,6,2,2B,HAUTE-CORSE,94,CORSE,BORGO,20290,,BORGO,42.574003192, 9.457372925
42.015847243343316, 9.263727144378159,,COMMUNE00000000000026211,135,2B135,ISOLACCIO-DI-FIUMORBO,Commune simple,1220875,6120910,1219447,6122832,880,4143,361,12,3,2B,HAUTE-CORSE,94,CORSE,ISOLACCIO DI FIUMORBO,20243,,ISOLACCIO DI FIUMORBO,42.015837338, 9.264232102
42.84436721008857, 9.438341604683924,,COMMUNE00000000000032861,224,2B224,PIETRACORBARA,Commune simple,1225559,6215504,1226282,6215750,275,2626,616,8,2,2B,HAUTE-CORSE,94,CORSE,PIETRACORBARA,20233,,PIETRACORBARA,42.844694311, 9.438158539
42.126475406437976, 9.2998782389314,,COMMUNE00000000000032895,229,2B229,PIETROSO,Commune simple,1218647,6137989,1222413,6133355,509,2596,244,12,3,2B,HAUTE-CORSE,94,CORSE,PIETROSO,20242,,PIETROSO,42.126673307, 9.299766506
42.30403842562545, 9.327150723072767,,COMMUNE00000000000016704,157,2B157,MAZZOLA,Commune simple,1220697,6154218,1221758,6154049,1033,658,26,14,3,2B,HAUTE-CORSE,94,CORSE,MAZZOLA,20212,,MAZZOLA,42.304307939, 9.327333922
42.288192019941484, 9.529432656335821,,COMMUNE00000000000027798,303,2B303,SAN-GIULIANO,Commune simple,1235433,6156962,1239213,6154330,47,2389,663,10,3,2B,HAUTE-CORSE,94,CORSE,SAN GIULIANO,20230,ALISTRO,SAN GIULIANO,42.288169973, 9.529052051
41.617383384441446, 8.823633440259567,,COMMUNE00000000000027946,35,2A035,BELVEDERE-CAMPOMORO,Commune simple,1185397,6076372,1186342,6075785,178,2710,153,9,4,2A,CORSE-DU-SUD,94,CORSE,BELVEDERE CAMPOMORO,20110,,BELVEDERE CAMPOMORO,41.617484765, 8.823760312000001
41.66816963042546, 9.060572899469028,,COMMUNE00000000000029670,308,2A308,SAINTE-LUCIE-DE-TALLANO,Commune simple,1205560,6085721,1205865,6081152,386,2574,446,9,4,2A,CORSE-DU-SUD,94,CORSE,STE LUCIE DE TALLANO,20112,,STE LUCIE DE TALLANO,41.668136095, 9.06113618
41.50465336575341, 9.048541125533657,,COMMUNE00000000000021246,215,2A215,PIANOTTOLI-CALDARELLO,Commune simple,1206626,6063057,1205399,6063339,206,4313,934,7,4,2A,CORSE-DU-SUD,94,CORSE,PIANOTTOLI CALDARELLO,20131,,PIANOTTOLI CALDARELLO,41.50486051, 9.048613299
41.81353341789536, 9.35254735277788,,COMMUNE00000000000022090,269,2A269,SARI-SOLENZARA,Commune simple,1231981,6105621,1229986,6101600,217,7481,1385,6,4,2A,CORSE-DU-SUD,94,CORSE,SARI SOLENZARA,20145,,SARI SOLENZARA,41.813484625, 9.352409259
42.543775943944226, 8.855699396860786,,COMMUNE00000000000022570,167,2B167,MONTEGROSSO,Commune simple,1182799,6177487,1181212,6178638,266,2282,453,7,5,2B,HAUTE-CORSE,94,CORSE,MONTEGROSSO,20214,CASSANO,MONTEGROSSO,42.543663575, 8.855619205
41.99207914094099, 9.18902598645015,,COMMUNE00000000000003920,200,2A200,PALNECA,Commune simple,1212265,6116589,1213253,6119673,1298,4381,166,11,1,2A,CORSE-DU-SUD,94,CORSE,PALNECA,20134,,PALNECA,41.991820611, 9.189004468
42.35005464789119, 9.508286499673295,,COMMUNE00000000000006851,311,2B311,SANTA-MARIA-POGGIO,Commune simple,1239168,6160086,1236558,6161260,195,1025,657,10,3,2B,HAUTE-CORSE,94,CORSE,SANTA MARIA POGGIO,20221,,SANTA MARIA POGGIO,42.350302201, 9.508105398
41.80745609624749, 9.200643028489093,,COMMUNE00000000000000339,254,2A254,QUENZA,Commune simple,1211176,6093782,1215418,6098080,1168,9626,206,9,4,2A,CORSE-DU-SUD,94,CORSE,QUENZA,20122,,QUENZA,41.807500353, 9.200726813
42.7516146771903, 9.423629540799054,,COMMUNE00000000000009602,309,2B309,SANTA-MARIA-DI-LOTA,Commune simple,1228697,6204206,1226122,6204476,513,1333,2005,8,2,2B,HAUTE-CORSE,94,CORSE,SANTA MARIA DI LOTA,20200,MIOMO,SANTA MARIA DI LOTA,42.751400321, 9.423741198
41.84820367655791, 9.015962168118426,,COMMUNE00000000000012866,117,2A117,FORCIOLO,Commune simple,1199681,6102717,1200489,6102051,434,685,66,11,1,2A,CORSE-DU-SUD,94,CORSE,FORCIOLO,20190,,FORCIOLO,41.848098218, 9.015462121
41.890423459896695, 9.001543403179733,,COMMUNE00000000000001207,56,2A056,CAMPO,Commune simple,1198942,6106827,1198392,6106820,685,329,95,11,1,2A,CORSE-DU-SUD,94,CORSE,CAMPO,20142,,CAMPO,41.890771999, 9.000227322
42.36229190221655, 8.981087841361692,,COMMUNE00000000000000733,147,2B147,LOZZI,Commune simple,1195007,6157159,1192342,6159366,1590,3075,122,14,3,2B,HAUTE-CORSE,94,CORSE,LOZZI,20224,,LOZZI,42.362293727, 8.981020761
41.6219797582152, 8.90503180930685,,COMMUNE00000000000014643,38,2A038,BILIA,Commune simple,1193102,6076665,1192921,6076570,411,743,48,9,4,2A,CORSE-DU-SUD,94,CORSE,BILIA,20100,,BILIA,41.621985218, 8.90490826
42.41806741681155, 9.507773269687798,,COMMUNE00000000000014842,319,2B319,TALASANI,Commune simple,1233660,6167253,1236048,6168553,130,1009,731,9,3,2B,HAUTE-CORSE,94,CORSE,TALASANI,20230,FIGARETTO,TALASANI,42.417835828, 9.50741683
42.59114037426283, 8.876815737069299,,COMMUNE00000000000004438,20,2B020,AREGNO,Commune simple,1184102,6182671,1182517,6183217,106,931,594,7,5,2B,HAUTE-CORSE,94,CORSE,AREGNO,20220,,AREGNO,42.590898593, 8.876938813
42.04378785635483, 9.422549547303857,,COMMUNE00000000000019172,123,2B123,GHISONACCIA,Chef-lieu de canton,1231019,6123322,1232863,6127126,35,7630,3892,13,3,2B,HAUTE-CORSE,94,CORSE,GHISONACCIA,20240,,GHISONACCIA,42.043742147, 9.422912189
42.61228442683348, 9.364421561653236,,COMMUNE00000000000027532,188,2B188,OLMETA-DI-TUDA,Commune simple,1221476,6188965,1222977,6188955,307,1746,398,5,5,2B,HAUTE-CORSE,94,CORSE,OLMETA DI TUDA,20232,,OLMETA DI TUDA,42.612322524, 9.363945407
42.456219900123386, 9.344963820074794,,COMMUNE00000000000031783,195,2B195,ORTIPORIO,Commune simple,1221987,6171789,1222395,6171960,764,501,131,14,3,2B,HAUTE-CORSE,94,CORSE,ORTIPORIO,20290,,ORTIPORIO,42.456479299, 9.345094755
42.162541301818536, 8.898201274649427,,COMMUNE00000000000032205,240,2A240,POGGIOLO,Commune simple,1188722,6137918,1187640,6136482,796,1217,100,10,1,2A,CORSE-DU-SUD,94,CORSE,POGGIOLO,20160,GUAGNO LES BAINS,POGGIOLO,42.162669782, 8.898744992
41.72126395988918, 9.266603914353373,,COMMUNE00000000000024694,362,2A362,ZONZA,Commune simple,1213954,6092133,1219210,6092213,544,13487,2482,6,4,2A,CORSE-DU-SUD,94,CORSE,ZONZA,20144,STE LUCIE DE PORTO VECCHIO,ZONZA,41.721325902, 9.266900148
42.686285646746704, 9.42519518776147,,COMMUNE00000000000010005,33,2B033,BASTIA,Préfecture de département,1228512,6199407,1226429,6198198,272,1977,43479,99,2,2B,HAUTE-CORSE,94,CORSE,BASTIA,20200,CARDO,BASTIA,42.686420533, 9.425134055000001
42.28231073633675, 8.994797638058426,,COMMUNE00000000000012260,73,2B073,CASAMACCIOLI,Commune simple,1195093,6154086,1195731,6150808,1543,3651,98,14,3,2B,HAUTE-CORSE,94,CORSE,CASAMACCIOLI,20224,,CASAMACCIOLI,42.282832216, 8.995293774
42.311615977865905, 8.924114398255092,,COMMUNE00000000000005705,7,2B007,ALBERTACCE,Commune simple,1193569,6155053,1188269,6154014,1432,9718,215,14,3,2B,HAUTE-CORSE,94,CORSE,ALBERTACCE,20224,VERGIO,ALBERTACCE,42.311736325, 8.924113162
42.219901549271285, 9.278963407276862,,COMMUNE00000000000006454,12,2B012,ALTIANI,Commune simple,1219668,6147046,1219197,6145490,401,1848,61,13,3,2B,HAUTE-CORSE,94,CORSE,ALTIANI,20251,,ALTIANI,42.21988286, 9.278582603
42.6724267264995, 9.203849093279862,,COMMUNE00000000000006586,314,2B314,SANTO-PIETRO-DI-TENDA,Commune simple,1213662,6187663,1208127,6195303,240,12636,356,5,5,2B,HAUTE-CORSE,94,CORSE,SANTO PIETRO DI TENDA,20217,CASTA,SANTO PIETRO DI TENDA,42.672456749, 9.203774971
42.18439798758196, 9.465756477749043,,COMMUNE00000000000014291,320,2B320,TALLONE,Commune simple,1229845,6147214,1235820,6140718,113,7009,315,13,3,2B,HAUTE-CORSE,94,CORSE,TALLONE,20270,,TALLONE,42.184365159, 9.46564825
42.15875436937831, 8.846479467337653,,COMMUNE00000000000028128,174,2A174,MURZO,Commune simple,1181970,6136420,1183454,6135514,669,2150,81,10,1,2A,CORSE-DU-SUD,94,CORSE,MURZO,20160,,MURZO,42.158617987, 8.846746277
42.00141900249819, 8.834713185527312,,COMMUNE00000000000030265,271,2A271,SARROLA-CARCOPINO,Commune simple,1184402,6120944,1183578,6118377,249,2700,2219,8,1,2A,CORSE-DU-SUD,94,CORSE,SARROLA CARCOPINO,20167,,SARROLA CARCOPINO,42.001804096, 8.835119475
42.00340775300767, 8.734189369843586,,COMMUNE00000000000032886,17,2A017,APPIETTO,Commune simple,1178345,6118952,1174963,6117589,242,3460,1619,8,1,2A,CORSE-DU-SUD,94,CORSE,APPIETTO,20167,,APPIETTO,42.00345914, 8.733864943
42.254259970152624, 9.356828088271437,,COMMUNE00000000000033446,15,2B015,AMPRIANI,Commune simple,1224942,6149363,1224898,6149420,570,232,13,13,3,2B,HAUTE-CORSE,94,CORSE,AMPRIANI,20272,,AMPRIANI,42.254069427, 9.356980634
41.68077710250745, 9.233454614137308,,COMMUNE00000000000017549,300,2A300,SAN-GAVINO-DI-CARBINI,Commune simple,1212296,6088891,1222068,6084023,389,4802,1061,6,4,2A,CORSE-DU-SUD,94,CORSE,SAN GAVINO DI CARBINI,20170,,SAN GAVINO DI CARBINI,41.6808746, 9.233197674
42.15742070960404, 9.291985941144961,,COMMUNE00000000000019688,347,2B347,VEZZANI,Commune simple,1216547,6139746,1220806,6138309,602,4647,322,12,3,2B,HAUTE-CORSE,94,CORSE,VEZZANI,20242,,VEZZANI,42.157535989, 9.29219028
41.82638044002241, 8.949113707614643,,COMMUNE00000000000021156,331,2A331,URBALACONE,Commune simple,1194745,6100433,1194752,6099236,335,832,71,11,1,2A,CORSE-DU-SUD,94,CORSE,URBALACONE,20128,,URBALACONE,41.826622451, 8.948910033
42.543775943944226, 8.855699396860786,,COMMUNE00000000000022570,167,2B167,MONTEGROSSO,Commune simple,1182799,6177487,1181212,6178638,266,2282,453,7,5,2B,HAUTE-CORSE,94,CORSE,MONTEGROSSO,20214,ST RAINIER DE BALAGNE,MONTEGROSSO,42.543663575, 8.855619205
42.53707406197561, 9.39616926399559,,COMMUNE00000000000018705,350,2B350,VIGNALE,Commune simple,1224399,6181008,1225829,6180448,407,1086,184,6,2,2B,HAUTE-CORSE,94,CORSE,VIGNALE,20290,,VIGNALE,42.536988042, 9.395981853
41.884484587907394, 9.166997179528526,,COMMUNE00000000000019595,359,2A359,ZICAVO,Commune simple,1209239,6109400,1212470,6107671,1304,9277,231,11,1,2A,CORSE-DU-SUD,94,CORSE,ZICAVO,20132,,ZICAVO,41.884420509, 9.16690313
