uai;type_etab;nom_etablissement;adresse;code_postal;commune;voie_generale;voie_techno;nbeleves;zone_ep
0830106P;Collège;Collège Don Bosco;975 chemin de Nartette;83270;Saint-Cyr-sur-Mer;0.0;0.0;;
0040055N;Collège;Collège Jean Giono;Chemin des Adrechs;4100;Manosque;0.0;0.0;;REP
0831052T;Collège;Collège Marie Curie;Rue Pierre Curie;83500;La Seyne-sur-Mer;0.0;0.0;;
0830833E;Collège;Collège Paul Cézanne;103 rue du Docteur Jaubert;83170;Brignoles;0.0;0.0;;
0831379Y;Collège;Collège Paul-Emile Victor;500 bd Coua de can;83550;Vidauban;0.0;0.0;;
0831537V;Collège;Collège Victor Hugo;670 route du Bourrian;83580;Gassin;0.0;0.0;;
0060795G;Collège;Collège Sidney Bechet;101 avenue des amphores;6160;Antibes;0.0;0.0;;
0050025A;Collège;Collège Achille Mauzan;35 avenue Commandant Dumont;5007;Gap;0.0;0.0;;
0050023Y;Collège;Collège les Ecrins;Route de Caleyère;5202;Embrun;0.0;0.0;;
0050409T;Collège;Collège Les Giraudes;Rue des Ecoles;5120;L'Argentière-la-Bessée;0.0;0.0;;
0830071B;Collège;Collège Louis Clément;4 rue Marc Baron;83430;Saint-Mandrier-sur-Mer;0.0;0.0;;
0060032C;Collège;Collège Ségurane;3 rue Sincaire;6300;Nice;0.0;0.0;;
0490037Z;Collège;Collège Philippe Cousteau;3 rue Roger Pironneau;49420;Ombrée d'Anjou;0.0;0.0;;
0490854M;Collège;Collège Sainte-Emilie;42 rue Victor Lassalle;49440;Candé;0.0;0.0;;
0721263G;Collège;Collège Marcel Pagnol;Le Port Sainte Marie;72430;Noyen-sur-Sarthe;0.0;0.0;;
0491825T;Collège;Collège David d'Angers;1 rue Paul Langevin;49035;Angers;0.0;0.0;;
0290260A;Collège;Collège Saint-Blaise;16 rue Lamennais;29177;Douarnenez;0.0;0.0;;
0390997X;Collège;Collège Jules Grévy;1 place Jean Moulin;39380;Mont-sous-Vaudrey;0.0;0.0;;
0390009Y;Collège;Collège des Lacs;2B rue du Village Neuf;39130;Clairvaux-les-Lacs;0.0;0.0;;
0580682B;Collège;Collège Les Courlis;Boulevard Léon Blum;58018;Nevers;0.0;0.0;;REP
0370023Z;Collège;Collège Honoré Racan;16 rue du 8 Mai 1945;37370;Neuvy-le-Roi;0.0;0.0;;
0060745C;Collège;Collège Nazareth;9 avenue de Pessicart;6100;Nice;0.0;0.0;;
0720811R;Collège;Collège Saint Joseph-La Salle;Le Pizsieux;72700;Pruillé-le-Chétif;0.0;0.0;;
0850111J;Collège;Collège Puy Chabot;20 rue du Puy Chabot;85170;Le Poiré-sur-Vie;0.0;0.0;;
0720983C;Collège;Collège Maupertuis - Saint-Benoît;15 allée Jean Lurcat;72000;Le Mans;0.0;0.0;;
0442418P;Collège;Collège Le Haut Gesvres;10 rue Simone de Beauvoir;44119;Treillières;0.0;0.0;;
0851132U;Collège;Collège les Colliberts;7 boulevard Pasteur;85580;Saint-Michel-en-l'Herm;0.0;0.0;;
0850073T;Collège;Collège Sainte-Marie;205 rue du 8 mai;85250;Chavagnes-en-Paillers;0.0;0.0;;
0441859G;Collège;Collège Eric Tabarly;1avenue du parc Lassalle;44500;La Baule-Escoublac;0.0;0.0;;
0721225R;Collège;Collège Pasteur;Rue Sainte Marie;72530;Yvre-l'Evêque;0.0;0.0;;
0442052S;Collège;Collège Pierre Abelard;Chemin du Rouaud;44330;Vallet;0.0;0.0;;
0441724K;Collège;Collège La Reinetière;Boulevard Pasteur;44980;Sainte-Luce-sur-Loire;0.0;0.0;;
0442417N;Collège;Collège Les Sables d'or;7 route de la Barre;44470;Thouaré-sur-Loire;0.0;0.0;;
0720984D;Collège;Collège Saint-Joseph;71 bis avenue du Général Leclerc;72000;Le Mans;0.0;0.0;;
0440235S;Collège;Collège Sainte-Thérèse;Rue d'Anjou;44600;Saint-Nazaire;0.0;0.0;;
0490836T;Collège;Collège Sainte-Anne;15 rue François Bedouet;49426;Saumur;0.0;0.0;;
0720019E;Collège;Collège Léo Delibes;4 rue Jane Gaulupeau;72130;Fresnay-sur-Sarthe;0.0;0.0;;
0720002L;Collège;Collège Normandie Maine;Route d'Alençon;72610;Ancinnes;0.0;0.0;;
0721281B;Collège;Collège Bollée;7 avenue de Nettleham;72230;Mulsanne;0.0;0.0;;
0720024K;Collège;Collège Bellevue;Rue de la Perrière;72540;Loué;0.0;0.0;;
0492140K;Collège;Collège Jeanne d'Arc;8 avenue de la Francaiserie;49481;Verrières-en-Anjou;0.0;0.0;;
0490956Y;Collège;Collège les Roches;27 rue de Bellevue;49430;Durtal;0.0;0.0;;
0850092N;Collège;Collège Saint-Martin;Rue du Temple;85490;Benet;0.0;0.0;;
0530803K;Collège;Collège Victor Hugo;9 rue de Chatenay;53110;Lassay-les-Châteaux;0.0;0.0;;
0720797A;Collège;Collège Joséphine Baker;9 rue Jacques Millet;72100;Le Mans;0.0;0.0;;REP+
0721657K;Collège;Collège privé Saint-Thomas d'Aquin;35 bis rue du Fort;72600;Mamers;0.0;0.0;;
0721089T;Collège;Collège Courtanvaux;Avenue de Courtanvaux;72310;Bessé-sur-Braye;0.0;0.0;;
0312762J;Collège;Collège Elisabeth Badinter;4 rue Saint-Germain;31130;Quint-Fonsegrives;0.0;0.0;;
0311168B;Collège;Collège Sainte-Marie de Nevers;18-20 rue Merly;31000;Toulouse;0.0;0.0;;
0342186S;Collège;Collège Max Rouquette;9 rue Pierre de Coubertin;34725;Saint-André-de-Sangonis;0.0;0.0;;
0351785A;Collège;Collège Sainte-Marie;2 rue de la Meriais;35501;Vitré;0.0;0.0;;
0350916F;Collège;Collège Duguay Trouin;5 rue Henri Lemarie;35400;Saint-Malo;0.0;0.0;;
0290149E;Collège;Collège Joséphine Baker;3 rue de Touraine;29231;Brest;0.0;0.0;;REP
0290068S;Collège;Collège La Tour D'Auvergne;Place de la Tourbie;29107;Quimper;0.0;0.0;;
0700788B;Collège;Collège André Masson;16 rue de la Viotte;70800;Saint-Loup-sur-Semouse;0.0;0.0;;REP
0700013J;Collège;Collège Raymond Gueux;15 rue des Terreaux;70700;Gy;0.0;0.0;;
0250051V;Collège;Collège Aigremont;10 rue du Collège;25640;Roulans;0.0;0.0;;
0210046L;Collège;Collège François Pompon;15 rue du Collège;21210;Saulieu;0.0;0.0;;
0211452P;Collège;Collège La Croix des Sarrasins;Rue de la Vigne Jeanneton;21130;Auxonne;0.0;0.0;;
0451173F;Collège;Collège Aristide Bruant;47 rue des Rosettes;45320;Courtenay;0.0;0.0;;
0450017Z;Collège;Collège Pierre Dezarnaulds;2 allée du paradis;45360;Châtillon-sur-Loire;0.0;0.0;;
0180646E;Collège;Collège Jean Valette;Rue Léopold Sédar Senghor;18200;Saint-Amand-Montrond;0.0;0.0;;
0410013S;Collège;Collège Louis Pasteur;Rue Louis Pasteur;41160;Morée;0.0;0.0;;
0451735S;Collège;Collège privé Maîtrise Notre-Dame;6 rue Saint Jean;45130;Meung-sur-Loire;0.0;0.0;;
0450006M;Collège;Collège Frédéric Bazille;16 rue des Roches;45340;Beaune-la-Rolande;0.0;0.0;;
0370768J;Collège;Collège Georges Besse;17 rue des Prébendes;37600;Loches;0.0;0.0;;
0451665R;Collège;Collège Lucie Aubrac;4 rue Maryse Bastié;45700;Villemandeur;0.0;0.0;;
0371159J;Collège;Collège Jean Zay;6 rue Auguste Correch;37500;Chinon;0.0;0.0;;
0762197A;Collège;Collège Jean Delacour;830 rue Spalinkowski;76690;Clères;0.0;0.0;;
0610709P;Collège;Collège Notre-Dame;42 rue d'Alencon;61600;La Ferté-Macé;0.0;0.0;;
0761956N;Collège;Collège René Coty;Rue Emmanuel Lecoeur;76720;Val-de-Scie;0.0;0.0;;
0760034Z;Collège;Collège François Villon;Rue de Grafschaft;76640;Terres-de-Caux;0.0;0.0;;
0501702D;Collège;Collège Saint-Paul;27 rue Amiral Courbet;50100;Cherbourg-en-Cotentin;0.0;0.0;;
0760100W;Collège;Collège Boieldieu;200 rue Albert Dupuis;76044;Rouen;0.0;0.0;;REP+
0040013T;Collège;Collège Le Mont d'Or;Boulevard de l'Avenir;4100;Manosque;0.0;0.0;;
0060840F;Collège;Collège Frédéric Mistral;59 avenue Yvonne Vittone;6200;Nice;0.0;0.0;;
0830002B;Collège;Collège Henri Nans;Allée Jean Moulin;83630;Aups;0.0;0.0;;
0441657M;Collège;Collège Antoine de Saint-Exupéry;10 rue du Prince Bois;44260;Savenay;0.0;0.0;;
0490863X;Collège;Collège Saint-Joseph;6 rue du Pré du Camp;49700;Doué-en-Anjou;0.0;0.0;;
0850067L;Collège;Collège André Tiraqueau;76 rue de Gaingalet;85205;Fontenay-le-Comte;0.0;0.0;;REP
0300096S;Collège;Collège privé Valsainte;51 rue de la Biche;30000;Nîmes;0.0;0.0;;
0291716H;Collège;Collège Croas ar Pennoc;23 route de Bohars;29820;Guilers;0.0;0.0;;
0352030S;Collège;Collège Morvan Lebesque;34 avenue Beausejour;35310;Mordelles;0.0;0.0;;
0410714D;Collège;Collège Joseph Paul-Boncour;Boulevard Jean Moulin;41110;Saint-Aignan;0.0;0.0;;
0450007N;Collège;Collège Charles Desvergnes;1 avenue d'Havixbeck;45270;Bellegarde;0.0;0.0;;
0410015U;Collège;Collège Lavoisier;2 rue de l'Eglise;41290;Oucques La Nouvelle;0.0;0.0;;
0501704F;Collège;Collège Notre-Dame de la Providence;4 place Croix des Perrières;50300;Avranches;0.0;0.0;;
0762177D;Collège;Collège la Hêtraie;4 rue du Centre;76220;La Feuillie;0.0;0.0;;
0500144K;Collège;Collège du Sacré-Coeur;1 rue du Couvent;50140;Mortain-Bocage;0.0;0.0;;
0762085D;Collège;Collège Commandant Charcot;3 rue Edouard Branly;76580;Le Trait;0.0;0.0;;
0760010Y;Collège;Collège Emile Verhaeren;2 rue du Bois Bagnères;76240;Bonsecours;0.0;0.0;;
0761739C;Collège;Collège Descartes;39 rue Arquis;76620;Le Havre;0.0;0.0;;REP+
0761695E;Collège;Collège Saint-Exupéry;3 rue André Bertrand;76440;Forges-les-Eaux;0.0;0.0;;
0061738G;Collège;Collège Saint-Exupéry;116 avenue Pierre Amadieu;6700;Saint-Laurent-du-Var;0.0;0.0;;
0830012M;Collège;Collège du Fenouillet;Rue Louis Meric;83260;La Crau;0.0;0.0;;
0061278G;Collège;Collège Bellevue;3 bretelle du Centre;6240;Beausoleil;0.0;0.0;;
0061280J;Collège;Collège Jules Verne;1 rue Jules Verne;6800;Cagnes-sur-Mer;0.0;0.0;;
0831391L;Collège;Collège Guy de Maupassant;Avenue du Docteur Bosio;83136;Garéoult;0.0;0.0;;
0840714V;Collège;Collège Saint-Jean le Baptiste;1 place Pie;84600;Valréas;0.0;0.0;;
0290088N;Collège;Collège Léo Ferré;16 rue Paul Pourhiet;29390;Scaër;0.0;0.0;;
0221750H;Collège;Collège Saint-Charles- La Providence;2 rue Cordière;22021;Saint-Brieuc;0.0;0.0;;
0220038X;Collège;Collège Chateaubriand;5 place Chateaubriand;22130;Plancoët;0.0;0.0;;
0221931E;Collège;Collège Yves Coppens;Rue Yves Coppens;22304;Lannion;0.0;0.0;;
0561545A;Collège;Collège Sainte-Anne;2 rue de Locmaria;56400;Sainte-Anne-d'Auray;0.0;0.0;;
0561386C;Collège;Collège Mathurin Martin;Rue des Genêts;56150;Baud;0.0;0.0;;
0211525U;Collège;Collège Carnot;16 boulevard Thiers;21000;Dijon;0.0;0.0;;
0211184Y;Collège;Collège Alésia;7 avenue de l'Europe;21150;Venarey-les-Laumes;0.0;0.0;;
0251069B;Collège;Collège privé Saint-Joseph;1 place Cretin;25270;Levier;0.0;0.0;;
0251315U;Collège;Collège Louis Pergaud;1 rue Louis Pergaud;25510;Pierrefontaine-les-Varans;0.0;0.0;;
0250024R;Collège;Collège Paul Elie Dubois;56 rue Henri Bourlier;25250;L'Isle-sur-le-Doubs;0.0;0.0;;
0900018F;Collège;Collège Arthur Rimbaud;55 faubourg des Ancêtres;90016;Belfort;0.0;0.0;;
0640147M;Collège;Collège Saint-Michel Garicoïtz;Allées Edmond Rostand;64250;Cambo-les-Bains;0.0;0.0;;
0600060P;Collège;Collège Jacques Prévert;187 rue Jacques Prévert;60230;Chambly;0.0;0.0;;
0801219R;Collège;Collège Sainte-Famille Sainte-Anne;5 rue de Castille;80017;Amiens;0.0;0.0;;
0620099W;Collège;Collège des 7 Vallées;46 rue Andrée Patoux;62140;Hesdin;0.0;0.0;;
0020002S;Collège;Collège Louis Sandras;3 rue Jean Zay;2320;Anizy-le-Grand;0.0;0.0;;
0595712N;Collège;Collège Jean Monnet;Boulevard Robert Pruvot;59153;Grand-Fort-Philippe;0.0;0.0;;
0620198D;Collège;Collège Albert Camus;Place Henri Bodelot;62700;Bruay-la-Buissière;0.0;0.0;;REP
0601153C;Collège;Collège Sacré-Coeur;21 rue des Ecoles;60120;Breteuil;0.0;0.0;;
0623312N;Collège;Collège René Cassin;86 rue du Général de Gaulle;62193;Lillers;0.0;0.0;;
0020065K;Collège;Collège Alan Seeger;Rue Jules Bruneaux;2370;Vailly-sur-Aisne;0.0;0.0;;
0820052L;Collège;Collège Notre-Dame;12 avenue Gambetta;82000;Montauban;0.0;0.0;;
0311688S;Collège;Collège Pierre Labitrie;Rue Pierre Labitrie;31170;Tournefeuille;0.0;0.0;;
0340899T;Collège;Collège privé Sainte-Marie La Salle;255 rue Croix de Figuerolles;34070;Montpellier;0.0;0.0;;
0311130K;Collège;Collège Joseph Niel;Route d'Ox;31604;Muret;0.0;0.0;;
0311964S;Collège;Collège Emilie de Rodat;25 avenue de Lombez;31027;Toulouse;0.0;0.0;;
0120082Z;Collège;Collège Saint-Louis;18 rue Carnot;12700;Capdenac-Gare;0.0;0.0;;
0650089U;Collège;Collège Blanche Odin;2 rue Joseph Meynier;65201;Bagnères-de-Bigorre;0.0;0.0;;
0161050E;Collège;Collège privé Saint-Joseph;25 rue Magdeleine;16105;Cognac;0.0;0.0;;
0241042C;Collège;Collège Bertran de Born;1 rue Charles Mangold;24001;Périgueux;0.0;0.0;;
0241076P;Collège;Collège Saint-Joseph;1 côte du Roc Mol;24200;Sarlat-la-Canéda;0.0;0.0;;
0861073Z;Collège;Collège Théophraste Renaudot;100 route de Ligugé;86280;Saint-Benoît;0.0;0.0;;
0860799B;Collège;Collège Jules Verne;2 allée Eric Tabarly;86180;Buxerolles;0.0;0.0;;REP
0170142M;Collège;Collège Albert Camus;1 rue Viete - Tasdon;17001;La Rochelle;0.0;0.0;;
0860045G;Collège;Collège Isaac de Razilly;2 rue Albert Renaud;86330;Saint-Jean-de-Sauves;0.0;0.0;;
0861072Y;Collège;Collège France Bloch-Serazin;10 rue de Valencay;86034;Poitiers;0.0;0.0;;
0160040G;Collège;Collège Eugène Delacroix;Route de la Fichère;16330;Saint-Amant-de-Boixe;0.0;0.0;;
0791002K;Collège;Collège Jean Rostand;34 boulevard Jacques Ménard;79101;Thouars;0.0;0.0;;REP
0860723U;Collège;Collège Pierre de Ronsard;50 rue de la Jambe A l'Ane;86036;Poitiers;0.0;0.0;;REP
0170011V;Collège;Collège Léopold Dussaigne;10 Avenue Winston Churchill;17502;Jonzac;0.0;0.0;;
0861038L;Collège;Collège Saint-Exupéry;10 Rue Saint-Exupéry;86130;Jaunay-Marigny;0.0;0.0;;
0400740M;Collège;Collège d'Albret;59 route d'Orthez;40100;Dax;0.0;0.0;;
0470775M;Collège;Collège la Plaine;6 rue des Cerisiers;47230;Lavardac;0.0;0.0;;
0400093J;Collège;Collège Henri Scognamiglio;18 rue Henri Barbusse;40110;Morcenx-la-Nouvelle;0.0;0.0;;
0470032E;Collège;Collège Delmas de Grammont;10 avenue du 11 Novembre 1918;47130;Port-Sainte-Marie;0.0;0.0;;
0400779E;Collège;Collège Jean Rostand;1 rue Fernand Tassine;40002;Mont-de-Marsan;0.0;0.0;;
0640008L;Collège;Collège d'Arzacq;9 chemin des écoles;64410;Arzacq-Arraziguet;0.0;0.0;;
0332347X;Collège;Collège Sébastien Vauban;9 rue du Docteur Boutin;33390;Blaye;0.0;0.0;;
0400729A;Collège;Collège Léonce Dussarrat dit Léon des Landes;2 boulevard du Collège;40100;Dax;0.0;0.0;;
0020015F;Collège;Collège Jacques Cartier;60 rue Ernest Renan;2303;Chauny;0.0;0.0;;
0593235W;Collège;Collège Boris Vian;260 bis rue Pierre Legrand;59007;Lille;0.0;0.0;;REP+
0593125B;Collège;Collège Sacré-Coeur;26 rue Marthe Nollet;59250;Halluin;0.0;0.0;;
0620055Y;Collège;Collège Paul Langevin;51 rue Aristide Briand;62200;Boulogne-sur-Mer;0.0;0.0;;REP+
0230023A;Collège;Collège Octave Gachon;3 rue des écoles;23140;Parsac-Rimondeix;0.0;0.0;;
0190615R;Collège;Collège Voltaire;Place Voltaire;19200;Ussel;0.0;0.0;;
0331666G;Collège;Collège Aliénor d'Aquitaine;22 route du Martinet;33770;Salles;0.0;0.0;;
0332934K;Collège;Collège Elise Deroche;127 rue André Seyrac;33490;Le Pian-sur-Garonne;0.0;0.0;;
0331620G;Collège;Collège Camille Claudel;Rue du Stade;33360;Latresne;0.0;0.0;;
0161075G;Collège;Collège Pierre Bodet;Boulevard Jean Moulin;16000;Angoulême;0.0;0.0;;
0400090F;Collège;Collège Gaston Crampe;Avenue des droits de l'Homme et du Citoyen;40801;Aire-sur-l'Adour;0.0;0.0;;
0332982M;Collège;Collège Val des Pins;Avenue François Mitterrand;33470;Le Teich;0.0;0.0;;
0790089T;Collège;Collège Gérard Philipe;51 rue Chiron-Courtinet;79010;Niort;0.0;0.0;;
0240011G;Collège;Collège Leroi-Gourhan;2 rue Jean-Léon Dessalles;24260;Le Bugue;0.0;0.0;;
0331490R;Collège;Collège Lestonnac;92 route de Fargues;33360;Carignan-de-Bordeaux;0.0;0.0;;
0331621H;Collège;Collège Henri de Navarre;9 rue Jean Zay;33230;Coutras;0.0;0.0;;REP
0641780M;Collège;Collège René Forgues;3 rue des Écoles;64121;Serres-Castet;0.0;0.0;;
0341577E;Collège;Collège le Bérange;Rue du Contrôle;34670;Baillargues;0.0;0.0;;
0312700S;Collège;Collège Jean Dieuzaide;1 rue des Coteaux Bellevue;31140;Pechbonnieu;0.0;0.0;;
0660522J;Collège;Collège Marcel Pagnol;9 espace Anna Politkovskaïa;66050;Perpignan;0.0;0.0;;REP+
0120622L;Collège;Collège Paul Ramadier;135 route du Collège;12300;Decazeville;0.0;0.0;;REP
0090478W;Collège;Collège Lakanal;Boulevard Capdeville;9008;Foix;0.0;0.0;;
0820891Y;Collège;Collège Vercingétorix;Chemin de la Coste;82700;Montech;0.0;0.0;;
0650838H;Collège;Collège Pierre Mendès France;Rue du Collège;65501;Vic-en-Bigorre;0.0;0.0;;
0341368C;Collège;Collège l'Etang de L'Or;Avenue de la Mer;34130;Mauguio;0.0;0.0;;
0660848N;Collège;Collège Alice et Jean Olibo;4 avenue du pdt Georges Pompidou;66750;Saint-Cyprien;0.0;0.0;;
0820022D;Collège;Collège Ingres;4 place du Maréchal Leclerc;82000;Montauban;0.0;0.0;;
0820007M;Collège;Collège Pierre Darasse;Avenue de Toulouse;82300;Caussade;0.0;0.0;;
0121133S;Collège;Collège Jean Moulin;50 rue Jean XXIII;12000;Rodez;0.0;0.0;;
0640141F;Collège;Collège Saint-Joseph;6 rue Général Bourbaki;64100;Bayonne;0.0;0.0;;
0312799Z;Collège;Collège Adrienne Bolland;245 avenue Aimé Césaire;31660;Bessières;0.0;0.0;;
0330125G;Collège;Collège Georges Mandel;27 rue Georges Mandel;33780;Soulac-sur-Mer;0.0;0.0;;
0600036N;Collège;Collège Edouard Herriot;43-45 rue Edouard Herriot;60180;Nogent-sur-Oise;0.0;0.0;;REP
0021823W;Collège;Collège Henri Martin;1 rue Gabriel Girodon;2100;Saint-Quentin;0.0;0.0;;
0800022P;Collège;Collège du Bois l'Eau;5 route de Ribeaucourt;80370;Bernaville;0.0;0.0;;
0622874M;Collège;Collège René Cassin;42 rue Edouard Leducq;62570;Wizernes;0.0;0.0;;
0342297M;Collège;Collège privé St Joseph Pierre Rouge;600 avenue du campus Agropolis;34980;Montferrier-sur-Lez;0.0;0.0;;
0311962P;Collège;Collège Le Caousou;42 avenue Camille Pujol;31079;Toulouse;0.0;0.0;;
0120017D;Collège;Collège Jean Boudou;Rue François Fabie;12800;Naucelle;0.0;0.0;;
0110015G;Collège;Collège Jean Baptiste Bieules;Avenue du Docteur Chaila;11190;Couiza;0.0;0.0;;
0810036Z;Collège;Collège Jacques Durand;Rue Guillaume Lavabre;81700;Puylaurens;0.0;0.0;;
0820754Z;Collège;Collège institut familial;1 allée de Mortarieu;82000;Montauban;0.0;0.0;;
0340054Z;Collège;Collège Le Cèdre;2 boulevard Elysée Saisset;34490;Murviel-les-Béziers;0.0;0.0;;
0660846L;Collège;Collège privé Saint Pierre de la Mer;Rue François Arago;66750;Saint-Cyprien;0.0;0.0;;
0331663D;Collège;Collège Cheverus;10 rue Cheverus;33000;Bordeaux;0.0;0.0;;
0331511N;Collège;Collège Jeanne d'Arc Saint-Romain;12 rue André Lafon;33390;Blaye;0.0;0.0;;
0170063B;Collège;Collège Edgar Quinet;2 cours de l'Europe;17107;Saintes;0.0;0.0;;
0331884U;Collège;Collège Manon Cormier;15 rue du 19 Mars 1962;33530;Bassens;0.0;0.0;;
0595328W;Collège;Collège Simone de Beauvoir;3 rue de Fives;59650;Villeneuve-d'Ascq;0.0;0.0;;REP
0300949U;Collège;Collège Jean Racine;Rue Joseph Vernet;30100;Alès;0.0;0.0;;
0811197L;Collège;Collège Jean Jaurès;Avenue de la Verrerie;81000;Albi;0.0;0.0;;
0660061H;Collège;Collège privé Maintenon;117 avenue Victor Dalbiez;66000;Perpignan;0.0;0.0;;
0120092K;Collège;Collège Saint-Joseph;Rue Foncourieu;12330;Marcillac-Vallon;0.0;0.0;;
0190671B;Collège;Collège Maurice Rollinat;Rue Maurice Rollinat;19100;Brive-la-Gaillarde;0.0;0.0;;
0470811B;Collège;Collège Sainte-Catherine;2 chemin de Velours;47300;Villeneuve-sur-Lot;0.0;0.0;;
0622581U;Collège;Collège Gérard Philipe;225 place Wagon;62110;Hénin-Beaumont;0.0;0.0;;
0595630Z;Collège;Collège Saint-Paul;22 rue de Roubaix;59510;Hem;0.0;0.0;;
0622425Z;Collège;Collège Paul Verlaine;2 rue Paul Verlaine;62406;Béthune;0.0;0.0;;REP
0595596M;Collège;Collège Jean Rostand;509 rue Paul Matrenghen;59279;Loon-Plage;0.0;0.0;;
0620026S;Collège;Collège du Val du Gy;284 rue Albert Derbecourt;62810;Avesnes-le-Comte;0.0;0.0;;
0593177H;Collège;Collège Jean Zay;31 rue Adolphe Defrenne;59160;Lille;0.0;0.0;;REP
0592899F;Collège;Collège Saint-Robert;22 rue des Capucins;59660;Merville;0.0;0.0;;
0801485E;Collège;Collège du Val de Nièvre;18 rue de la Prée;80620;Domart-en-Ponthieu;0.0;0.0;;REP
0601834T;Collège;Collège Jacques-Yves Cousteau;28 rue de la Mothe;60600;Breuil-le-Vert;0.0;0.0;;
0020039G;Collège;Collège Colbert Quentin;51 avenue du Docteur Lemaire;2170;Le Nouvion-en-Thiérache;0.0;0.0;;REP
0681322T;Collège;Collège Jean Mermoz;15 rue Jean Mermoz;68310;Wittelsheim;0.0;0.0;;
0541817G;Collège;Collège Albert Camus;3 rue de la République;54140;Jarville-la-Malgrange;0.0;0.0;;REP
0541852V;Collège;Collège de l'Euron;6 rue des Hauts Fossés;54290;Bayon;0.0;0.0;;
0550020Y;Collège;Collège Alfred Kastler;1 rue de Munnerstadt;55700;Stenay;0.0;0.0;;REP
0541330C;Collège;Collège Amiral de Rigny;23 rue du Collège;54201;Toul;0.0;0.0;;
0572477H;Collège;Collège Louis Armand;22 rue de Constantine;57160;Moulins-lès-Metz;0.0;0.0;;
0881371M;Collège;Collège René Cassin;15 rue de l'Elle;88510;Éloyes;0.0;0.0;;
0820684Y;Collège;Collège Jean Jaurès;9 rue Jules Ferry;82000;Montauban;0.0;0.0;;
0810052S;Collège;Collège Honoré de Balzac;27 rue Saint Antoine;81000;Albi;0.0;0.0;;
0320014S;Collège;Collège Louise Michel;Avenue J F Blade;32600;L'Isle-Jourdain;0.0;0.0;;
0310021E;Collège;Collège Georges Brassens;Route de Paulhac;31380;Montastruc-la-Conseillère;0.0;0.0;;
0640069C;Collège;Collège La Citadelle;La Citadelle;64220;Saint-Jean-Pied-de-Port;0.0;0.0;;
0171160U;Collège;Collège de La Tour;4 rue du collège;17270;Montguyon;0.0;0.0;;
0860763M;Collège;Collège privé Saint-Pierre;55 avenue de l'Europe;86220;Dangé-Saint-Romain;0.0;0.0;;
0170004M;Collège;Collège Beauregard;27 boulevard des écoliers;17770;Burie;0.0;0.0;;
0870036S;Collège;Collège Fernand Lagrange;1 rue du Collège;87260;Pierre-Buffière;0.0;0.0;;
0790063P;Collège;Collège privé François d'Assise;Rue des Caillères;79140;Cerizay;0.0;0.0;;
0171022U;Collège;Collège Maurice Calmel;Rue de Bel Air;17230;Marans;0.0;0.0;;
0771478N;Collège;Collège Arthur Rimbaud;29 avenue Etienne Dailly;77140;Nemours;0.0;0.0;;
0931843Y;Collège;Collège privé l'Espérance;17 rue Camille Pelletan;93600;Aulnay-sous-Bois;0.0;0.0;;
0911824N;Collège;Collège Saint-Nicolas;10 avenue de la Division Leclerc;91430;Igny;0.0;0.0;;
0941229A;Collège;Collège Jules Vallès;41 avenue de la Folie;94600;Choisy-le-Roi;0.0;0.0;;
