Numéro établissement;Situation relative à un QPV (quartier prioritaire de la Ville)
0150581A;hors QPV
0220081U;hors QPV
0240119Z;à moins de 300 m d'un QPV
0350027P;hors QPV
0410860M;hors QPV
0560024X;hors QPV
0561598H;hors QPV
0593233U;hors QPV
0620154F;à moins de 300 m d'un QPV
0861072Y;hors QPV
0951141Z;à moins de 300 m d'un QPV
0090055L;hors QPV
0160005U;hors QPV
0210024M;dans un QPV
0370765F;hors QPV
0492081W;hors QPV
0592733A;hors QPV
0720070K;hors QPV
0790709S;hors QPV
0910717K;hors QPV
0931214P;hors QPV
0740274W;hors QPV
0811340S;hors QPV
9740070H;hors QPV
0011066D;hors QPV
0180592W;hors QPV
0330145D;hors QPV
0400779E;hors QPV
0660523K;à moins de 300 m d'un QPV
0780119F;hors QPV
0921554P;hors QPV
0951964U;hors QPV
0190613N;hors QPV
0470774L;hors QPV
0720799C;dans un QPV
0881146T;à moins de 300 m d'un QPV
6200191N;hors QPV
0291594A;hors QPV
0340111L;hors QPV
0470103G;à moins de 300 m d'un QPV
0650050B;à moins de 300 m d'un QPV
0921541A;hors QPV
9711218X;hors QPV
0130022D;hors QPV
0291968G;hors QPV
0342131G;hors QPV
0371122U;hors QPV
0470720C;hors QPV
0620014D;hors QPV
0781105C;hors QPV
0781863B;hors QPV
0400103V;dans un QPV
0440023L;à moins de 300 m d'un QPV
0771518G;à moins de 300 m d'un QPV
0800017J;hors QPV
9710023Y;dans un QPV
0210057Y;hors QPV
0594876E;hors QPV
0810961E;à moins de 300 m d'un QPV
0911491B;hors QPV
0061244V;hors QPV
0593180L;hors QPV
0061280J;hors QPV
0150647X;hors QPV
0383370G;à moins de 300 m d'un QPV
0781101Y;à moins de 300 m d'un QPV
0921235T;hors QPV
0950722U;dans un QPV
0060045S;à moins de 300 m d'un QPV
0590115E;hors QPV
0131700C;hors QPV
0500062W;à moins de 300 m d'un QPV
0783156G;hors QPV
0850063G;hors QPV
0593487V;hors QPV
0783378Y;hors QPV
0050043V;hors QPV
0572640K;hors QPV
0820022D;hors QPV
0950037Z;à moins de 300 m d'un QPV
0780419G;hors QPV
0131602W;hors QPV
0470005A;hors QPV
0592715F;hors QPV
0240996C;hors QPV
0383494S;
0061003H;hors QPV
0120101V;hors QPV
9710405N;dans un QPV
0332084L;hors QPV
0062011D;hors QPV
0383243U;hors QPV
0480016G;hors QPV
0642095E;
0693479G;hors QPV
0750360J;hors QPV
0750444A;hors QPV
0750525N;hors QPV
0750607C;hors QPV
0751706X;à moins de 300 m d'un QPV
0752192A;hors QPV
0752542F;hors QPV
0752548M;hors QPV
0752554U;hors QPV
0752555V;hors QPV
0752696Y;hors QPV
0753936W;hors QPV
0754528P;hors QPV
0755779Z;hors QPV
0932581A;hors QPV
0180033N;hors QPV
0240106K;hors QPV
0510052E;hors QPV
0850015E;hors QPV
0952036X;hors QPV
9710032H;hors QPV
9720016K;hors QPV
9740651P;hors QPV
9760094Y;hors QPV
9760180S;hors QPV
0580005R;hors QPV
0760083C;dans un QPV
0020039G;hors QPV
0594295Y;à moins de 300 m d'un QPV
0900295G;hors QPV
0931229F;dans un QPV
0931707A;hors QPV
0950900M;dans un QPV
0951139X;à moins de 300 m d'un QPV
0951142A;à moins de 300 m d'un QPV
9710026B;hors QPV
9720019N;à moins de 300 m d'un QPV
0622269E;hors QPV
0690060R;à moins de 300 m d'un QPV
0691673U;hors QPV
0770019C;à moins de 300 m d'un QPV
0801489J;hors QPV
9720012F;hors QPV
0010039M;hors QPV
0171117X;à moins de 300 m d'un QPV
0330163Y;dans un QPV
0790004A;hors QPV
0890017K;à moins de 300 m d'un QPV
0910056S;à moins de 300 m d'un QPV
0931231H;dans un QPV
9720842H;hors QPV
0020030X;hors QPV
0441616T;hors QPV
0511256N;hors QPV
0700788B;hors QPV
0781986K;à moins de 300 m d'un QPV
0071156U;hors QPV
0350052S;hors QPV
0572017H;hors QPV
0810787R;dans un QPV
0950934Z;à moins de 300 m d'un QPV
9740022F;hors QPV
9741047V;hors QPV
0080068F;à moins de 300 m d'un QPV
0131611F;hors QPV
0271513Y;dans un QPV
0331618E;hors QPV
0331888Y;hors QPV
0570318L;à moins de 300 m d'un QPV
0692157V;à moins de 300 m d'un QPV
0762287Y;hors QPV
0890024T;hors QPV
0911334F;à moins de 300 m d'un QPV
0931143M;à moins de 300 m d'un QPV
0931226C;hors QPV
0941781A;hors QPV
0141315D;à moins de 300 m d'un QPV
0251397H;à moins de 300 m d'un QPV
0301282F;à moins de 300 m d'un QPV
0382110M;hors QPV
0520050X;à moins de 300 m d'un QPV
0931181D;à moins de 300 m d'un QPV
0260978X;à moins de 300 m d'un QPV
0541471F;hors QPV
0620079Z;hors QPV
0890056C;à moins de 300 m d'un QPV
0921543C;à moins de 300 m d'un QPV
0370791J;à moins de 300 m d'un QPV
0570104D;hors QPV
0694295U;à moins de 300 m d'un QPV
0940003T;dans un QPV
0220008P;hors QPV
0280918W;à moins de 300 m d'un QPV
0440348P;à moins de 300 m d'un QPV
0572690P;hors QPV
0596529B;à moins de 300 m d'un QPV
0030010V;à moins de 300 m d'un QPV
0030838V;dans un QPV
0280024Z;hors QPV
0921394R;à moins de 300 m d'un QPV
0931223Z;dans un QPV
0950026M;à moins de 300 m d'un QPV
0132561N;à moins de 300 m d'un QPV
0573269U;hors QPV
0390883Y;à moins de 300 m d'un QPV
0470046V;hors QPV
0490783K;à moins de 300 m d'un QPV
0951356H;dans un QPV
9710686U;dans un QPV
9760314M;hors QPV
0640609P;à moins de 300 m d'un QPV
0520737U;à moins de 300 m d'un QPV
0570326V;hors QPV
0801512J;à moins de 300 m d'un QPV
0881099S;hors QPV
0921180H;dans un QPV
0030050N;dans un QPV
9710073C;hors QPV
0291087Z;à moins de 300 m d'un QPV
0340118U;dans un QPV
0771567K;dans un QPV
0941478W;à moins de 300 m d'un QPV
0470102F;à moins de 300 m d'un QPV
0593488W;hors QPV
0341364Y;hors QPV
0622789V;dans un QPV
0931710D;à moins de 300 m d'un QPV
0671590P;à moins de 300 m d'un QPV
0761698H;à moins de 300 m d'un QPV
0941022A;hors QPV
0941025D;à moins de 300 m d'un QPV
0132314V;à moins de 300 m d'un QPV
0820588U;à moins de 300 m d'un QPV
0941040V;hors QPV
0951401G;hors QPV
0590031N;hors QPV
0260049M;à moins de 300 m d'un QPV
0595328W;hors QPV
0800018K;hors QPV
0921168V;à moins de 300 m d'un QPV
9740091F;à moins de 300 m d'un QPV
0020056A;à moins de 300 m d'un QPV
0491028B;à moins de 300 m d'un QPV
0620051U;hors QPV
0780577D;dans un QPV
0830834F;hors QPV
0940521F;hors QPV
0830069Z;à moins de 300 m d'un QPV
0350895H;dans un QPV
0761781Y;à moins de 300 m d'un QPV
0920594W;hors QPV
0061211J;à moins de 300 m d'un QPV
0594405T;hors QPV
0761737A;hors QPV
0061279H;hors QPV
0341066Z;à moins de 300 m d'un QPV
6200084X;hors QPV
0060838D;dans un QPV
0750478M;à moins de 300 m d'un QPV
0750484U;hors QPV
0750552T;à moins de 300 m d'un QPV
0750575T;hors QPV
0752198G;à moins de 300 m d'un QPV
0752252R;à moins de 300 m d'un QPV
0752606A;dans un QPV
0752694W;à moins de 300 m d'un QPV
0752958H;hors QPV
0753046D;à moins de 300 m d'un QPV
0541468C;hors QPV
9720445B;hors QPV
9730192W;hors QPV
9730206L;hors QPV
9760119A;hors QPV
0251209D;à moins de 300 m d'un QPV
0911570M;à moins de 300 m d'un QPV
0010035H;à moins de 300 m d'un QPV
0572491Y;à moins de 300 m d'un QPV
0681284B;dans un QPV
0080826E;hors QPV
0771761W;dans un QPV
9730306V;dans un QPV
0931188L;dans un QPV
0931206F;à moins de 300 m d'un QPV
9740645H;hors QPV
0131261A;dans un QPV
0132730X;dans un QPV
0421689H;à moins de 300 m d'un QPV
0620055Y;hors QPV
9740035V;hors QPV
9741366S;à moins de 300 m d'un QPV
0030030S;dans un QPV
0671825V;dans un QPV
0690249W;dans un QPV
0410952M;dans un QPV
0840970Y;hors QPV
0932366S;à moins de 300 m d'un QPV
9730130D;à moins de 300 m d'un QPV
0131260Z;dans un QPV
0132207D;à moins de 300 m d'un QPV
0131264D;dans un QPV
0311235Z;dans un QPV
0331895F;à moins de 300 m d'un QPV
0611026J;à moins de 300 m d'un QPV
0760100W;à moins de 300 m d'un QPV
0311630D;dans un QPV
0600022Y;à moins de 300 m d'un QPV
0450936Y;dans un QPV
0690094C;à moins de 300 m d'un QPV
0132214L;à moins de 300 m d'un QPV
0501205N;dans un QPV
0692337R;à moins de 300 m d'un QPV
0020090M;à moins de 300 m d'un QPV
0340996Y;dans un QPV
0440284V;à moins de 300 m d'un QPV
9740703W;à moins de 300 m d'un QPV
0211225T;à moins de 300 m d'un QPV
0280865N;à moins de 300 m d'un QPV
0251395F;à moins de 300 m d'un QPV
0932272P;à moins de 300 m d'un QPV
0381903M;hors QPV
0594362W;à moins de 300 m d'un QPV
0911253T;à moins de 300 m d'un QPV
9730091L;dans un QPV
0593664M;à moins de 300 m d'un QPV
0760050S;à moins de 300 m d'un QPV
0132313U;à moins de 300 m d'un QPV
0783254N;dans un QPV
0021492L;dans un QPV
0730901H;à moins de 300 m d'un QPV
0762127Z;dans un QPV
0720081X;dans un QPV
0440309X;à moins de 300 m d'un QPV
0541327Z;à moins de 300 m d'un QPV
0131935H;dans un QPV
0594293W;à moins de 300 m d'un QPV
0080894D;à moins de 300 m d'un QPV
0190635M;à moins de 300 m d'un QPV
0761782Z;dans un QPV
0921589C;dans un QPV
9760009F;hors QPV
0753938Y;à moins de 300 m d'un QPV
0010005A;hors QPV
0010026Y;hors QPV
0010040N;hors QPV
0010042R;hors QPV
0010046V;hors QPV
0010066S;hors QPV
0010823P;hors QPV
0010896U;hors QPV
0010939R;hors QPV
0010974D;à moins de 300 m d'un QPV
0011011U;hors QPV
0011067E;hors QPV
0011142L;hors QPV
0020002S;hors QPV
0020016G;hors QPV
0020018J;hors QPV
0020038F;hors QPV
0020044M;hors QPV
0020066L;hors QPV
0020080B;hors QPV
0021489H;hors QPV
0021494N;hors QPV
0021598B;hors QPV
0021724N;hors QPV
0030015A;hors QPV
0030019E;hors QPV
0050025A;à moins de 300 m d'un QPV
0050043V;hors QPV
0050638S;hors QPV
0060045S;à moins de 300 m d'un QPV
0060048V;hors QPV
0060067R;hors QPV
0060083H;hors QPV
0060084J;hors QPV
0060085K;à moins de 300 m d'un QPV
0061133Z;hors QPV
0061175V;hors QPV
0061342B;hors QPV
0061376N;hors QPV
0061737F;hors QPV
0061824A;hors QPV
0061924J;hors QPV
0061925K;hors QPV
0062011D;hors QPV
0070017F;hors QPV
0070848J;hors QPV
0080042C;hors QPV
0081100C;hors QPV
0081103F;hors QPV
0090010M;hors QPV
0090055L;hors QPV
0090056M;à moins de 300 m d'un QPV
0090574A;hors QPV
0100019S;à moins de 300 m d'un QPV
0100765C;hors QPV
0100785Z;hors QPV
0100806X;hors QPV
0110067N;hors QPV
0120017D;hors QPV
0120018E;hors QPV
0120019F;hors QPV
0120020G;hors QPV
0120878P;hors QPV
0121273U;à moins de 300 m d'un QPV
0121295T;hors QPV
0130022D;hors QPV
0130028K;hors QPV
0131266F;hors QPV
0131548M;hors QPV
0131622T;hors QPV
0131789Z;hors QPV
0131922U;hors QPV
0131932E;à moins de 300 m d'un QPV
0132009N;à moins de 300 m d'un QPV
0132310R;hors QPV
0132732Z;hors QPV
0132833J;hors QPV
0133451F;hors QPV
0133490Y;hors QPV
0133492A;hors QPV
0140024A;hors QPV
0140049C;hors QPV
0140067X;hors QPV
0140070A;hors QPV
0140075F;hors QPV
0140082N;hors QPV
0141271F;hors QPV
0141272G;hors QPV
0141312A;hors QPV
0141763R;hors QPV
0141764S;hors QPV
0141766U;hors QPV
0141767V;hors QPV
0150011F;hors QPV
0150025W;hors QPV
0150033E;hors QPV
0160024P;à moins de 300 m d'un QPV
0160040G;hors QPV
0160050T;hors QPV
0160116P;hors QPV
0160117R;hors QPV
0160863B;hors QPV
0160867F;hors QPV
0160894K;hors QPV
0170008S;hors QPV
0170010U;hors QPV
0170047J;hors QPV
0170055T;hors QPV
0170063B;à moins de 300 m d'un QPV
0170082X;hors QPV
0170386C;hors QPV
0170388E;hors QPV
0171022U;hors QPV
0171056F;hors QPV
0171057G;hors QPV
0171118Y;hors QPV
0180020Z;hors QPV
0180023C;hors QPV
0180673J;hors QPV
0180710Z;hors QPV
0180745M;hors QPV
0180777X;hors QPV
0190016P;hors QPV
0190821P;hors QPV
0210011Y;hors QPV
0210025N;à moins de 300 m d'un QPV
0210040E;hors QPV
0211229X;hors QPV
0211477S;hors QPV
0211524T;hors QPV
0220003J;hors QPV
0220009R;hors QPV
0220038X;hors QPV
0220061X;hors QPV
0220063Z;hors QPV
0221539D;hors QPV
0221698B;hors QPV
0230006G;hors QPV
0230010L;hors QPV
0230017U;hors QPV
0230487E;hors QPV
0230488F;hors QPV
0240011G;hors QPV
0240029B;hors QPV
0240066S;hors QPV
0240117X;hors QPV
0240119Z;à moins de 300 m d'un QPV
0240962R;hors QPV
0241011U;hors QPV
0250012C;hors QPV
0251211F;hors QPV
0251376K;hors QPV
0251949H;hors QPV
0260011W;hors QPV
0261030D;hors QPV
0261092W;hors QPV
0261094Y;hors QPV
0270010P;hors QPV
0270032N;hors QPV
0270038V;hors QPV
0270041Y;hors QPV
0271122Y;hors QPV
0271172C;hors QPV
0280002A;hors QPV
0280006E;hors QPV
0280035L;hors QPV
0280756V;hors QPV
0280869T;hors QPV
0280883H;hors QPV
0281038B;hors QPV
0281043G;hors QPV
0281095N;hors QPV
0290019N;hors QPV
0290045S;hors QPV
0290048V;hors QPV
0290057E;hors QPV
0290058F;hors QPV
0290107J;hors QPV
0290151G;hors QPV
0291085X;hors QPV
0291086Y;hors QPV
0291635V;hors QPV
0291824A;hors QPV
0291929P;hors QPV
0292290G;hors QPV
0300016E;hors QPV
0300947S;à moins de 300 m d'un QPV
0300949U;hors QPV
0301232B;hors QPV
0301284H;hors QPV
0301656M;hors QPV
0301723K;hors QPV
0310005M;hors QPV
0310015Y;hors QPV
0310025J;hors QPV
0310084Y;hors QPV
0311573S;hors QPV
0311631E;hors QPV
0311633G;hors QPV
0311720B;hors QPV
0311851U;dans un QPV
0311915N;hors QPV
0312140H;hors QPV
0312338Y;hors QPV
0312842W;hors QPV
0320011N;hors QPV
0320017V;hors QPV
0320740F;
0330017P;hors QPV
0330084M;hors QPV
0330105K;hors QPV
0330125G;hors QPV
0330132P;hors QPV
0330146E;à moins de 300 m d'un QPV
0331620G;hors QPV
0331623K;hors QPV
0331667H;hors QPV
0331752A;hors QPV
0331758G;hors QPV
0332347X;hors QPV
0332569N;hors QPV
0332704K;hors QPV
0332705L;hors QPV
0333121N;hors QPV
0333132A;hors QPV
0333133B;hors QPV
0340021N;hors QPV
0340025T;à moins de 300 m d'un QPV
0340034C;hors QPV
0340117T;hors QPV
0340837A;hors QPV
0341277D;hors QPV
0341368C;hors QPV
0341386X;hors QPV
0341388Z;hors QPV
0342130F;hors QPV
0342132H;à moins de 300 m d'un QPV
0342186S;hors QPV
0350041E;hors QPV
0350896J;hors QPV
0350916F;hors QPV
0350965J;hors QPV
0350970P;hors QPV
0351799R;hors QPV
0351847T;hors QPV
0351881E;hors QPV
0351882F;hors QPV
0351909K;hors QPV
0351969A;hors QPV
0352248D;hors QPV
0352541X;hors QPV
0360018Z;hors QPV
0360525A;hors QPV
0360573C;hors QPV
0360658V;hors QPV
0360720M;hors QPV
0370022Y;hors QPV
0370044X;hors QPV
0370051E;hors QPV
0370886M;hors QPV
0370887N;hors QPV
0370993D;hors QPV
0371098T;hors QPV
0371189S;hors QPV
0371191U;hors QPV
0380001V;hors QPV
0380046U;hors QPV
0380047V;hors QPV
0380059H;hors QPV
0380062L;hors QPV
0380068T;hors QPV
0380111P;hors QPV
0381779C;hors QPV
0381908T;hors QPV
0382036G;hors QPV
0382101C;hors QPV
0382103E;hors QPV
0382114S;à moins de 300 m d'un QPV
0382115T;hors QPV
0382176J;hors QPV
0382268J;hors QPV
0382428H;hors QPV
0382431L;hors QPV
0382495F;hors QPV
0382706K;hors QPV
0382865H;hors QPV
0383141H;hors QPV
0383300F;hors QPV
0383345E;hors QPV
0390004T;hors QPV
0390022M;hors QPV
0390025R;hors QPV
0390783P;hors QPV
0390800H;hors QPV
0390961H;hors QPV
0390962J;hors QPV
0390997X;hors QPV
0400034V;hors QPV
0400093J;hors QPV
0400105X;hors QPV
0400727Y;hors QPV
0400874H;hors QPV
0410019Y;hors QPV
0410035R;hors QPV
0410651K;hors QPV
0410716F;hors QPV
0410790L;hors QPV
0410792N;hors QPV
0410860M;hors QPV
0420024Y;hors QPV
0420035K;à moins de 300 m d'un QPV
0421068H;hors QPV
0421086C;dans un QPV
0421172W;hors QPV
0421487N;à moins de 300 m d'un QPV
0421683B;hors QPV
0440025N;hors QPV
0440028S;hors QPV
0440045K;hors QPV
0440049P;hors QPV
0440064F;hors QPV
0440534S;hors QPV
0441547T;hors QPV
0442011X;hors QPV
0450003J;hors QPV
0450005L;hors QPV
0450038X;hors QPV
0450041A;hors QPV
0450785J;hors QPV
0451107J;hors QPV
0451148D;hors QPV
0451434P;hors QPV
0451719Z;hors QPV
0460022Z;hors QPV
0460030H;hors QPV
0460530B;hors QPV
0460573Y;hors QPV
0460592U;hors QPV
0460594W;hors QPV
0470005A;hors QPV
0470012H;hors QPV
0470032E;hors QPV
0470103G;à moins de 300 m d'un QPV
0470732R;hors QPV
0470775M;hors QPV
0480004U;hors QPV
0491261E;hors QPV
0491645X;hors QPV
0491648A;hors QPV
0491825T;hors QPV
0491859E;à moins de 300 m d'un QPV
0500024E;hors QPV
0500059T;hors QPV
0500069D;hors QPV
0500095G;à moins de 300 m d'un QPV
0501216A;hors QPV
0501239A;hors QPV
0501240B;hors QPV
0510001Z;hors QPV
0510010J;hors QPV
0510011K;à moins de 300 m d'un QPV
0510048A;hors QPV
0510060N;hors QPV
0520004X;hors QPV
0520014H;hors QPV
0520017L;hors QPV
0520025V;hors QPV
0520706K;hors QPV
0530015D;hors QPV
0530031W;hors QPV
0530584X;hors QPV
0530792Y;hors QPV
0530804L;hors QPV
0540004L;hors QPV
0540012V;hors QPV
0540014X;hors QPV
0540025J;hors QPV
0540064B;hors QPV
0540115G;hors QPV
0541330C;hors QPV
0541334G;hors QPV
0541572R;hors QPV
0541819J;hors QPV
0550007J;hors QPV
0550016U;hors QPV
0550018W;hors QPV
0550023B;hors QPV
0550024C;à moins de 300 m d'un QPV
0550703R;hors QPV
0550804A;hors QPV
0550840P;hors QPV
0560006C;hors QPV
0560022V;hors QPV
0560048Y;hors QPV
0560223N;à moins de 300 m d'un QPV
0561384A;hors QPV
0561410D;hors QPV
0570012D;hors QPV
0570026U;hors QPV
0570091P;hors QPV
0570327W;hors QPV
0571994H;hors QPV
0572013D;hors QPV
0572020L;hors QPV
0572021M;hors QPV
0572025S;hors QPV
0572172B;hors QPV
0572174D;hors QPV
0572176F;hors QPV
0572348T;hors QPV
0572354Z;hors QPV
0572358D;hors QPV
0572360F;hors QPV
0572488V;dans un QPV
0572490X;hors QPV
0572689N;hors QPV
0572813Y;hors QPV
0573244S;à moins de 300 m d'un QPV
0580017D;hors QPV
0580019F;hors QPV
0580028R;hors QPV
0580035Y;hors QPV
0580037A;hors QPV
0580618G;hors QPV
0590091D;hors QPV
0590164H;hors QPV
0590211J;hors QPV
0592715F;hors QPV
0593233U;hors QPV
0593234V;hors QPV
0593246H;à moins de 300 m d'un QPV
0593251N;hors QPV
0593475G;hors QPV
0593658F;hors QPV
0593674Y;hors QPV
0594291U;hors QPV
0594294X;hors QPV
0594415D;hors QPV
0594525Y;hors QPV
0594534H;hors QPV
0594538M;hors QPV
0594638W;hors QPV
0594643B;hors QPV
0594644C;à moins de 300 m d'un QPV
0594648G;hors QPV
0594650J;hors QPV
0595596M;hors QPV
0596694F;hors QPV
0596988A;hors QPV
0600028E;hors QPV
0600046Z;hors QPV
0600050D;hors QPV
0601188R;hors QPV
0601292D;hors QPV
0601294F;hors QPV
0601296H;à moins de 300 m d'un QPV
0601367K;hors QPV
0601408E;hors QPV
0601447X;hors QPV
0601471Y;à moins de 300 m d'un QPV
0601487R;hors QPV
0601607W;hors QPV
0601799E;hors QPV
0601847G;hors QPV
0601970R;hors QPV
0610010E;hors QPV
0610012G;hors QPV
0610016L;hors QPV
0610056E;à moins de 300 m d'un QPV
0611023F;à moins de 300 m d'un QPV
0611024G;hors QPV
0611156A;à moins de 300 m d'un QPV
0620004T;hors QPV
0620024P;hors QPV
0620026S;hors QPV
0620085F;hors QPV
0620104B;hors QPV
0620154F;à moins de 300 m d'un QPV
0620195A;hors QPV
0620196B;hors QPV
0622096S;hors QPV
0622427B;hors QPV
0622806N;hors QPV
0622864B;hors QPV
0622866D;hors QPV
0622873L;hors QPV
0622947S;à moins de 300 m d'un QPV
0623112W;hors QPV
0623115Z;hors QPV
0623310L;hors QPV
0623315S;hors QPV
0623322Z;hors QPV
0630006P;hors QPV
0630007R;hors QPV
0630009T;hors QPV
0630010U;hors QPV
0630050M;hors QPV
0631523N;hors QPV
0631580A;hors QPV
0640008L;hors QPV
0640048E;hors QPV
0640074H;hors QPV
0640211G;hors QPV
0640606L;hors QPV
0641413N;hors QPV
0641414P;hors QPV
0641560Y;hors QPV
0650003A;hors QPV
0650740B;hors QPV
0650838H;hors QPV
0660601V;hors QPV
0660634F;hors QPV
0660653B;hors QPV
0660864F;hors QPV
0660925X;hors QPV
0670009W;hors QPV
0670016D;hors QPV
0670076U;hors QPV
0671593T;hors QPV
0671596W;hors QPV
0671741D;hors QPV
0671824U;hors QPV
0671828Y;hors QPV
0671912P;hors QPV
0671915T;hors QPV
0671962U;hors QPV
0672078V;hors QPV
0672131C;hors QPV
0672197Z;hors QPV
0672606U;hors QPV
0672658A;hors QPV
0680013V;hors QPV
0680014W;hors QPV
0680022E;hors QPV
0680071H;hors QPV
0681318N;hors QPV
0681365P;hors QPV
0681370V;hors QPV
0681539D;hors QPV
0681757R;à moins de 300 m d'un QPV
0681957H;hors QPV
0690001B;hors QPV
0690075G;hors QPV
0690131T;à moins de 300 m d'un QPV
0691496B;hors QPV
0692520P;hors QPV
0692695E;hors QPV
0693890D;hors QPV
0694092Y;hors QPV
0700005A;hors QPV
0700027Z;hors QPV
0700785Y;hors QPV
0700906E;hors QPV
0700925A;hors QPV
0701036W;hors QPV
0710535W;hors QPV
0711069B;hors QPV
0711449P;hors QPV
0720007S;hors QPV
0720011W;hors QPV
0720019E;hors QPV
0720798B;hors QPV
0720906U;à moins de 300 m d'un QPV
0720988H;hors QPV
0721263G;hors QPV
0721281B;hors QPV
0730004H;hors QPV
0730007L;hors QPV
0730023D;hors QPV
0730031M;hors QPV
0731113N;hors QPV
0731204M;hors QPV
0740001Z;hors QPV
0740015P;hors QPV
0740024Z;hors QPV
0740032H;hors QPV
0740071A;hors QPV
0740930J;hors QPV
0740931K;hors QPV
0741116L;hors QPV
0741187N;hors QPV
0741341F;hors QPV
0741514U;hors QPV
0750360J;hors QPV
0750407K;hors QPV
0020007X;
0770024H;
9730110G;
9730193X;
9740702V;
9730337D;
0131261A;
0131884C;
0132313U;
0132404T;
0132491M;
0133788X;
0160100X;
0160113L;
0271095U;
0301094B;
0311321T;
0331619F;
0340996Y;
0341321B;
0410003F;
0421689H;
0440286X;
0441613P;
0541468C;
0590031N;
0592714E;
0593680E;
0594288R;
0594632P;
0600018U;
0600036N;
0601178E;
0611026J;
0680110A;
0681127F;
0681395X;
0692336P;
0692340U;
0762459K;
0771618R;
0780180X;
0780417E;
0781108F;
0870117E;
0911024U;
0931212M;
0931216S;
0931489N;
0931612X;
0941602F;
0950900M;
0951993A;
9730218Z;
9740576H;
9740734E;
9740811N;
0010024W;
0010041P;
0010046V;
0010939R;
0011068F;
0011325K;
0021593W;
0021688Z;
0030092J;
0030890B;
0040382U;
0061826C;
0070040F;
0080948M;
0081099B;
0100008E;
0100786A;
0100787B;
0100902B;
0110674Y;
0120018E;
0121297V;
0131259Y;
0150016L;
0160027T;
0170004M;
0170071K;
0170386C;
0170389F;
0171215D;
0180004G;
0180646E;
0190002Z;
0190019T;
0190615R;
0190717B;
0211527W;
0220038X;
0220045E;
0220073K;
0241041B;
0250024R;
0260003M;
0260032U;
0261030D;
0261092W;
0270007L;
0270014U;
0270032N;
0271285A;
0271631B;
0271744Z;
0281055V;
0290107J;
0290330B;
0291102R;
0292006Y;
0300001N;
0300020J;
0300033Y;
0301209B;
0301283G;
0301326D;
0301747L;
0311573S;
0311772H;
0312799Z;
0320013R;
0320014S;
0331433D;
0332341R;
0332343T;
0340054Z;
0340119V;
0341386X;
0341388Z;
0341870Y;
0342130F;
0350970P;
0351849V;
0360573C;
0360721N;
0370007G;
0370022Y;
0380045T;
0380046U;
0380062L;
0380087N;
0380278W;
0382176J;
0382427G;
0382781S;
0383301G;
0390004T;
0390785S;
0390960G;
0400039A;
0400042D;
0400093J;
0401014K;
0410008L;
0410632P;
0410717G;
0410914W;
0421456E;
0430029Y;
0430135N;
0430854V;
0440018F;
0440289A;
0440292D;
0441655K;
0441686U;
0442418P;
0442542Z;
0450061X;
0450790P;
0451245J;
0460593V;
0470775M;
0480005V;
0490017C;
0490034W;
0491645X;
0500061V;
0501241C;
0501300S;
0511188P;
0512014M;
0520025V;
0530779J;
0540017A;
0541331D;
0542418K;
0550859K;
0560048Y;
0570010B;
0570012D;
0570020M;
0570026U;
0570091P;
0572170Z;
0572183N;
0572360F;
0572586B;
0580019F;
0590030M;
0590107W;
0594401N;
0594640Y;
0594650J;
0596873A;
0600045Y;
0600046Z;
0601192V;
0601292D;
0601294F;
0601407D;
0601408E;
0601424X;
0601471Y;
0601799E;
0601833S;
0610010E;
0620031X;
0620099W;
0620172A;
0622951W;
0623759Z;
0630016A;
0630049L;
0630060Y;
0630062A;
0630079U;
0631121B;
0631153L;
0631482U;
0640039V;
0640211G;
0641393S;
0650838H;
0660007Z;
0670003P;
0670035Z;
0670056X;
0670106B;
0671828Y;
0671913R;
0672074R;
0672193V;
0680022E;
0681269K;
0681932F;
0682018Z;
0690005F;
0692164C;
0693975W;
0700026Y;
0700029B;
0700951D;
0710024R;
0710039G;
0710044M;
0711252A;
0711451S;
0720014Z;
0720015A;
0720046J;
0720069J;
0720904S;
0721089T;
0730045C;
0730049G;
0740023Y;
0740035L;
0760079Y;
0760105B;
0761694D;
0761695E;
0761784B;
0761951H;
0762107C;
0762286X;
0762764S;
0770038Y;
0771068T;
0771424E;
0771519H;
0771619S;
0771912K;
0772189L;
0772499Y;
0790030D;
0790966W;
0790978J;
0800034C;
0810041E;
0810993P;
0811032G;
0811331G;
0820824A;
0830076G;
0831391L;
0831537V;
0840029A;
0850039F;
0850607Y;
0851163C;
0851195M;
0860032T;
0860049L;
0860792U;
0870001D;
0870032M;
0870821V;
0880017R;
0881372N;
0881397R;
0890822K;
0890937K;
0910028L;
0910773W;
0911403F;
0911491B;
0911940P;
0912233H;
0951102G;
0951233Z;
0952087C;
6200045E;
9710644Y;
9711181G;
9720035F;
9720351Z;
9720498J;
9740578K;
9740813R;
9741387P;
9760167C;
9760179R;
0010040N;
0020043L;
0030014Z;
0030035X;
0040014U;
0090010M;
0110015G;
0150001V;
0150024V;
0150034F;
0160001P;
0160016F;
0160029V;
0160120U;
0170002K;
0170082X;
0180019Y;
0190695C;
0190821P;
0210030U;
0210037B;
0211524T;
0221540E;
0230014R;
0230023A;
0240065R;
0250016G;
0250025S;
0250055Z;
0271099Y;
0271122Y;
0290021R;
0290029Z;
0290148D;
0291086Y;
0300016E;
0300042H;
0310035V;
0330113U;
0360001F;
0360033R;
0360037V;
0360040Y;
